id,latitude_after,longitude_after,status_group,latitude_before,longitude_before,latitude_diff,longitude_diff
35080,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
69728,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
32092,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
15590,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
36299,-2.92305021,34.14372834,functional,-2e-08,,-2.92305019,
30945,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
17068,-2.92305021,34.14372834,functional needs repair,-2e-08,,-2.92305019,
48710,-2.58923342,33.36069447,functional needs repair,-2e-08,,-2.5892334,
55533,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
68901,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
666,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
18618,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
18779,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
1584,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
28836,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
50488,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
22110,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
46860,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
16636,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
71964,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
15828,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
39399,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
11019,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
48117,-5.88309917,33.00859108,non functional,-2e-08,,-5.8830991500000005,
72928,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
51292,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
55620,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
16235,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
58187,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
51335,-2.92305021,34.14372834,non functional,-2e-08,,-2.92305019,
6551,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
4532,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
40344,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
27519,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
53431,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
9846,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
74164,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
24838,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
72372,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
55357,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
7451,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
23242,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
44354,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
11607,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
6807,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
19857,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
55633,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
21310,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
27423,-2.92305021,34.14372834,functional needs repair,-2e-08,,-2.92305019,
2294,-2.96839501,34.29685655,functional,-2e-08,,-2.96839499,
53816,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
11721,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
38473,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
59095,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
73933,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
58332,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
13533,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
73023,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
49505,-2.58923342,33.36069447,functional needs repair,-2e-08,,-2.5892334,
63409,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
72497,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
701,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
5873,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
2728,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
53304,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
72613,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
51706,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
32735,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
52503,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
3888,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
36564,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
73736,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
35372,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
18212,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
55542,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
14776,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
38632,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
654,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
40508,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
81,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
51018,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
15780,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
26613,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
35776,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
32961,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
69593,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
25383,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
27316,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
49774,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
32638,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
65643,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
52369,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
62218,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
6619,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
72038,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
19818,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
56066,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
53881,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
2383,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
71180,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
36988,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
53754,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
50,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
36330,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
12906,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54110,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
33015,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
55152,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
73497,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
17176,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
14030,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
19848,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
63148,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
15773,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
57546,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
20456,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
6243,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
70950,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
45295,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
60174,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
56868,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
68987,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
64200,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
16728,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
37498,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
59365,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
28697,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
45733,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
16919,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
66434,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
68204,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
57745,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
61003,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
29887,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
38145,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
5370,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
64778,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
24996,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
33193,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
45716,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
17880,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
59788,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
2795,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
53767,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
46972,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
13773,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
15878,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
25265,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
29583,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
54657,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
65323,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
67644,-2.96839501,34.29685655,non functional,-2e-08,,-2.96839499,
13691,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
26528,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
23216,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
27030,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
67695,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
61058,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
27575,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
21028,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
1308,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
25103,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
24151,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
46297,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
55746,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
36396,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
42266,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
65675,-2.889175355,34.09756337,non functional,-2e-08,,-2.889175335,
24173,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
72142,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
16992,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
40379,-2.71257284,33.65878023,functional needs repair,-2e-08,,-2.71257282,
11997,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
34505,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
585,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
47238,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
1390,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
35782,-5.88309917,33.00859108,functional,-2e-08,,-5.8830991500000005,
12370,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
59379,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
73115,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
961,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
58658,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
74035,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
39613,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
22872,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
60472,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
34939,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
38841,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
16593,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
71710,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
6993,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
66511,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
20261,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
25809,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
12506,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
1058,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
15043,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
69932,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
22606,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
54198,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
70917,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54177,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
72083,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
50738,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
1606,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
43196,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
29529,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
42384,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
40046,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
20981,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
27658,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
4425,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
34932,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
18272,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
44522,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
36132,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
37953,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
17141,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
57127,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
15799,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
12585,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
7779,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
69370,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
63285,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
22533,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
27143,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
40507,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
34368,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61255,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
44582,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
55626,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
25715,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
50787,-2.889175355,34.09756337,functional,-2e-08,,-2.889175335,
33420,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
53948,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
40272,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
52451,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
66271,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
60591,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
34002,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61160,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
73932,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
43619,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
18484,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
12823,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
7321,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
28584,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
2784,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
71385,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
3286,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61927,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
17906,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
29552,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
64054,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
25858,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
69056,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
66576,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
28277,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
10461,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
38975,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
55710,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
26644,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
9314,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
58009,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
4083,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
51754,-2.889175355,34.09756337,functional needs repair,-2e-08,,-2.889175335,
74190,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
37740,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
42153,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
34301,-7.89883377,31.62484159,functional,-2e-08,,-7.8988337500000005,
68272,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
10244,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54363,-1.32618753,34.2763392,functional,-2e-08,,-1.3261875099999998,
26961,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
54836,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
5893,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
72986,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
68001,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
12635,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
29127,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
49590,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
22476,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
6344,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
26450,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
27091,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
31003,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
64368,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
56972,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
61449,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
8332,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
25833,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
65431,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
45615,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
30424,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
16417,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
4839,-3.01689777,34.05801556,functional,-2e-08,,-3.01689775,
16721,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
16967,-2.71257284,33.65878023,functional,-2e-08,,-2.71257282,
33591,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
70640,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
9581,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
71431,-1.400181875,31.485073980000003,functional needs repair,-2e-08,,-1.4001818549999998,
10727,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
8829,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
8203,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
26400,-2.889175355,34.09756337,non functional,-2e-08,,-2.889175335,
55227,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
14974,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
62891,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
34857,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
17894,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
74146,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
60692,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
34623,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
10954,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
27986,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
72422,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
73609,-2.889175355,34.09756337,functional needs repair,-2e-08,,-2.889175335,
70578,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
21742,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
63224,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
24289,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
56924,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
62732,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
14356,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
5945,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
45784,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
19359,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
72632,-2.95442908,34.14372834,non functional,-2e-08,,-2.9544290600000003,
20375,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
70785,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
59608,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
3772,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
29002,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
24213,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
1764,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
25970,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
10614,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
55272,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
31717,-2.58923342,33.36069447,non functional,-2e-08,,-2.5892334,
73268,-3.01689777,34.05801556,functional needs repair,-2e-08,,-3.01689775,
42920,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
3459,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
21238,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
3727,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
3854,-2.71257284,33.65878023,non functional,-2e-08,,-2.71257282,
27903,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
72104,-7.80773235,36.89802478,non functional,-2e-08,,-7.80773233,
49319,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
41731,-2.92305021,34.14372834,functional,-2e-08,,-2.92305019,
55752,-1.400181875,31.485073980000003,functional,-2e-08,,-1.4001818549999998,
46027,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
18475,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
73749,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
73387,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
38248,-2.96839501,34.29685655,functional needs repair,-2e-08,,-2.96839499,
65265,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
32236,-2.95442908,34.14372834,functional,-2e-08,,-2.9544290600000003,
2328,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
17337,-1.32618753,34.2763392,functional needs repair,-2e-08,,-1.3261875099999998,
2625,-2.58923342,33.36069447,functional,-2e-08,,-2.5892334,
34492,-3.01689777,34.05801556,non functional,-2e-08,,-3.01689775,
4408,-2.95442908,34.14372834,functional needs repair,-2e-08,,-2.9544290600000003,
42515,-1.400181875,31.485073980000003,non functional,-2e-08,,-1.4001818549999998,
14138,-2.58923342,33.36069447,functional needs repair,-2e-08,,-2.5892334,
